,age19Down,age19To25,age26To35,age36To45,age46To55,age55Up,appName,femalePer,malePer,perferMom,preferCar,preferCommu,preferEdu,preferEnt,preferEs,preferFina,preferFit,preferInside,preferLife,preferMakeUp,preferMedia,preferNews,preferPhone,preferRead,preferShopping,preferSocial,preferTravel,preferWork,category,similarApp
0,0.031903100000000004,0.2223654,0.5436655,0.1660941,0.0329103,0.0030616,微信,0.48963609999999996,0.5103639,0.014972999999999998,0.021569900000000003,0.0859785,0.0536554,0.0223555,0.008044299999999999,0.0695738,0.02808,0.0157464,0.084549,0.005103,0.085721,0.0708799,0.0855614,0.06244580000000001,0.0763074,0.06704299999999999,0.0749165,0.06749630000000001,通讯社交--即时通讯,"QQ,触宝电话,多闪,米聊,WhatsApp Messenge,有信电话,子弹短信,飞信,Skype,旺信"
1,0.031523,0.22176060000000003,0.5486711,0.1637699,0.0314075,0.0028679,QQ,0.5068074,0.4931925999999999,0.015973400000000002,0.023341099999999997,0.0830163,0.05595419999999999,0.0234576,0.008383799999999999,0.07026349999999999,0.0293515,0.015527700000000002,0.082772,0.0054625,0.08329980000000001,0.0686947,0.0826539,0.0626679,0.0765877,0.0695801,0.0744912,0.0685211,通讯社交--即时通讯,"微信,触宝电话,多闪,米聊,WhatsApp Messenge,有信电话,子弹短信,飞信,Skype,旺信"
2,0.0294841,0.2194138,0.5576364,0.1606589,0.030064499999999997,0.0027423,手机淘宝,0.5378082,0.4621918,0.017866299999999998,0.024753099999999997,0.0795762,0.0551317,0.0250572,0.0094537,0.073136,0.0321073,0.0164767,0.08074719999999999,0.0060784,0.08032589999999999,0.0674549,0.07932439999999999,0.0604326,0.079545,0.06926660000000001,0.0744557,0.068811,网络购物--综合电商,"京东,唯品会,手机天猫,苏宁易购,当当,微店(买家版),亚马逊,1号店,网易严选,Lazada"
3,0.031699,0.2185596,0.554413,0.1623519,0.030335900000000002,0.0026406999999999997,爱奇艺,0.536974,0.46302600000000005,0.0173828,0.0235271,0.082104,0.055800199999999994,0.0248449,0.008165100000000002,0.0689688,0.0283548,0.0151457,0.08227849999999999,0.0059138,0.0836331,0.070551,0.08224669999999999,0.06242919999999999,0.0767537,0.0694116,0.07469810000000002,0.0677908,移动视频--综合在线视频,"腾讯视频,优酷,小米视频,搜狐视频,咪咕视频,乐视视频,PPS影音(X86版本),聚力视频,迅雷,土豆视频"
4,0.0313519,0.2204013,0.5525111,0.16256529999999997,0.030639,0.0025313,腾讯视频,0.527483,0.472517,0.01701,0.0234828,0.0824903,0.054974800000000004,0.025384599999999997,0.008193299999999999,0.0694227,0.028928700000000005,0.0140733,0.08294119999999999,0.0057688,0.08407519999999999,0.0707979,0.0825551,0.0618933,0.07696510000000001,0.06888889999999999,0.0749625,0.0671916,移动视频--综合在线视频,"爱奇艺,优酷,小米视频,搜狐视频,咪咕视频,乐视视频,PPS影音(X86版本),聚力视频,迅雷,土豆视频"
5,0.032839099999999996,0.2200094,0.5447903000000001,0.16644520000000002,0.0332931,0.002623,手机百度,0.49287029999999993,0.5071297,0.0150924,0.0226562,0.0839407,0.053560500000000004,0.0244387,0.0079467,0.06825919999999999,0.027616500000000002,0.0154408,0.0833845,0.0053447,0.0847196,0.0737914,0.08432869999999999,0.0628954,0.0760665,0.06746260000000001,0.0758521,0.0672029,移动工具--实用工具,"搜狗输入法,QQ浏览器,WiFi万能钥匙,UC浏览器,腾讯手机管家,360卫士,讯飞输入法,百度输入法,腾讯WiFi管家,QQ同步助手"
6,0.0298158,0.2214147,0.5535474,0.1620787,0.0303562,0.0027872,优酷,0.518967,0.481033,0.0159458,0.0260814,0.0797595,0.0546512,0.0261115,0.0094819,0.0704933,0.0303901,0.0158803,0.08076889999999999,0.0059413999999999995,0.0815699,0.07018350000000001,0.08013830000000001,0.0621495,0.07616110000000001,0.0702807,0.07461269999999999,0.06939889999999999,移动视频--综合在线视频,"爱奇艺,腾讯视频,小米视频,搜狐视频,咪咕视频,乐视视频,PPS影音(X86版本),聚力视频,迅雷,土豆视频"
7,0.030708099999999995,0.2188926,0.5526313,0.1639881,0.0308966,0.0028834,高德地图,0.4846654,0.5153346,0.015020799999999999,0.027853500000000003,0.08056060000000001,0.052647400000000004,0.023774299999999998,0.0091222,0.0713088,0.0290243,0.0165029,0.08091849999999999,0.0052409,0.0811911,0.07068669999999999,0.0805661,0.061015,0.0760169,0.0693195,0.0804927,0.06873760000000001,出行服务--地图导航,"百度地图,腾讯地图,Google 地图,高德导航,和地图,天翼导航,Google 地球,凯立德导航,百度导航,搜狗地图"
8,0.0296823,0.22561979999999998,0.5522106,0.1598234,0.029926400000000002,0.0027375,新浪微博,0.5327883000000001,0.4672117,0.0147422,0.0243261,0.0779438,0.05538150000000001,0.026564099999999997,0.0094296,0.0699072,0.0317664,0.0160358,0.0793217,0.0063005000000000005,0.0792181,0.0694137,0.0779414,0.0623744,0.0758314,0.07805,0.0751178,0.0703341,通讯社交--微博博客,"Instagram,新浪博客,Pinterest,腾讯微博,Tumblr,网易博客,Weico新浪微博,豆瓣广播"
9,0.0336023,0.2269188,0.5284934,0.1720001,0.0362149,0.0027705,搜狗输入法,0.4638187,0.5361813,0.0129375,0.0224322,0.0847897,0.053310699999999996,0.021993400000000003,0.008376100000000001,0.0696366,0.030210200000000003,0.0139404,0.0845074,0.0049963,0.0856847,0.07069500000000001,0.0853847,0.0652112,0.0763033,0.067326,0.0745937,0.06767100000000001,移动工具--实用工具,"手机百度,QQ浏览器,WiFi万能钥匙,UC浏览器,腾讯手机管家,360卫士,讯飞输入法,百度输入法,腾讯WiFi管家,QQ同步助手"
10,0.0298335,0.22074639999999998,0.5478394,0.16684079999999998,0.0318291,0.0029108,百度地图,0.49140559999999994,0.5085944,0.014617600000000001,0.025295500000000002,0.080466,0.0515673,0.0241367,0.0096521,0.0705046,0.0311065,0.0181873,0.0807489,0.0051242,0.0809677,0.07063910000000001,0.0803233,0.06187240000000001,0.0757806,0.0687717,0.0803901,0.06984860000000001,出行服务--地图导航,"高德地图,腾讯地图,Google 地图,高德导航,和地图,天翼导航,Google 地球,凯立德导航,百度导航,搜狗地图"
11,0.0315415,0.2214722,0.5460246999999999,0.1663113,0.0319927,0.0026577,QQ浏览器,0.45995640000000004,0.5400436,0.014081,0.026216399999999997,0.08221310000000001,0.05282130000000001,0.024705500000000002,0.008756700000000001,0.0716445,0.0294272,0.015916399999999997,0.0818395,0.004934600000000001,0.08244,0.0723919,0.0822552,0.0619082,0.0760854,0.0674835,0.0757528,0.069127,移动工具--实用工具,"手机百度,搜狗输入法,WiFi万能钥匙,UC浏览器,腾讯手机管家,360卫士,讯飞输入法,百度输入法,腾讯WiFi管家,QQ同步助手"
12,0.0324024,0.22133029999999998,0.5470411000000001,0.16494620000000002,0.0315533,0.0027267,WiFi万能钥匙,0.5129416,0.4870584,0.0158011,0.023477200000000004,0.08458049999999999,0.0554643,0.024972799999999996,0.0066744,0.0690359,0.025460299999999998,0.0133329,0.0841723,0.0053701,0.08560160000000001,0.0711181,0.0847062,0.062480499999999994,0.07688439999999999,0.0691934,0.07479680000000001,0.06687710000000001,移动工具--实用工具,"手机百度,搜狗输入法,QQ浏览器,UC浏览器,腾讯手机管家,360卫士,讯飞输入法,百度输入法,腾讯WiFi管家,QQ同步助手"
13,0.0317601,0.21678789999999998,0.5544581999999999,0.1634444,0.030886400000000005,0.0026629,酷狗音乐,0.5189581,0.48104189999999997,0.0178585,0.0246865,0.0832697,0.0555039,0.024982400000000002,0.0073446,0.0691798,0.027082,0.014777200000000002,0.08323480000000001,0.0055933,0.0847573,0.0700962,0.0834006,0.061776599999999994,0.0764633,0.0686978,0.0743158,0.0669797,音乐音频--综合音乐平台,"QQ音乐,酷我音乐,网易云音乐,虾米音乐,咪咕音乐,爱音乐,百度音乐,爱听4G,5sing原创音乐,Y2002音乐"
14,0.0330346,0.219248,0.5502446,0.16338470000000002,0.0313148,0.0027733000000000002,快手,0.5309191999999999,0.4690808,0.0168112,0.024893900000000004,0.0837672,0.0565806,0.0271882,0.0060428,0.0670505,0.0236927,0.0129834,0.0857011,0.0057442,0.0856055,0.0712446,0.08395330000000001,0.0627054,0.0771294,0.0703261,0.0731803,0.0653996,移动视频--短视频,"抖音短视频,西瓜视频,火山直播,波波视频,腾讯微视,美拍,VUE,秒拍,快视频,开眼"
15,0.031652099999999996,0.22247870000000003,0.5395416000000001,0.1691308,0.0339479,0.0032488,UC浏览器,0.4312149,0.5687850999999999,0.012198700000000002,0.026557799999999996,0.08257769999999999,0.050623800000000004,0.0219071,0.0083518,0.0718882,0.026818099999999997,0.0155064,0.0831073,0.0041997,0.0839504,0.0729214,0.0836382,0.0636664,0.0766648,0.0680196,0.07673239999999999,0.0706704,移动工具--实用工具,"手机百度,搜狗输入法,QQ浏览器,WiFi万能钥匙,腾讯手机管家,360卫士,讯飞输入法,百度输入法,腾讯WiFi管家,QQ同步助手"
16,0.0321214,0.22129870000000001,0.5521117,0.16078299999999998,0.0307024,0.0029827,抖音短视频,0.5475175,0.45248249999999995,0.0182378,0.024153099999999997,0.0811612,0.057715300000000004,0.027086400000000004,0.008728200000000002,0.0687045,0.030020599999999995,0.015967,0.0819073,0.0065557,0.08278560000000001,0.0691431,0.0811952,0.0620212,0.07612410000000001,0.0691557,0.0731139,0.066224,移动视频--短视频,"快手,西瓜视频,火山直播,波波视频,腾讯微视,美拍,VUE,秒拍,快视频,开眼"
17,0.0317582,0.2289031,0.5401560999999999,0.1644992,0.032003199999999996,0.0026801999999999998,QQ音乐,0.49241440000000003,0.5075856,0.0130575,0.023525400000000002,0.0810525,0.05622959999999999,0.0285925,0.0089065,0.069722,0.0317608,0.014906399999999998,0.081873,0.0057644,0.0825321,0.0686928,0.0810651,0.0638945,0.075927,0.07012339999999999,0.07375989999999999,0.06861469999999999,音乐音频--综合音乐平台,"酷狗音乐,酷我音乐,网易云音乐,虾米音乐,咪咕音乐,爱音乐,百度音乐,爱听4G,5sing原创音乐,Y2002音乐"
18,0.0306492,0.2131015,0.5557324,0.166328,0.0315921,0.0025969,腾讯新闻,0.48399129999999996,0.5160087000000001,0.0157411,0.0272495,0.08128099999999999,0.0514956,0.024146200000000003,0.008597200000000001,0.06904339999999999,0.0274517,0.0157343,0.08083589999999999,0.004896899999999999,0.0819184,0.08113139999999999,0.081453,0.06230259999999999,0.0755278,0.0676355,0.07569010000000001,0.0678684,新闻资讯--综合新闻,"今日头条,新浪新闻,今日头条(极速版),网易新闻,趣头条,搜狐新闻,凤凰新闻,一点资讯,快报,即刻"
19,0.0280356,0.21552979999999997,0.563434,0.1593103,0.0300944,0.0035960000000000002,京东,0.5271468,0.47285320000000003,0.0182052,0.0295317,0.0765591,0.0545457,0.0245688,0.012732700000000001,0.0712192,0.0343652,0.020237099999999997,0.07791870000000001,0.0060880000000000005,0.07758530000000001,0.0686172,0.07684099999999999,0.0619608,0.0772047,0.0687171,0.0739419,0.06916060000000002,网络购物--综合电商,"手机淘宝,唯品会,手机天猫,苏宁易购,当当,微店(买家版),亚马逊,1号店,网易严选,Lazada"
20,0.031389,0.21653850000000002,0.5522088,0.16554460000000001,0.0317445,0.0025746,应用宝,0.4661651,0.5338349,0.0160884,0.0249899,0.0825438,0.052654599999999996,0.025371,0.0088479,0.0711034,0.0301059,0.0167081,0.0820853,0.0051613,0.082624,0.0731914,0.0826305,0.0609388,0.0758154,0.0663538,0.0751031,0.0676833,应用分发--应用商店,"360手机助手,百度手机助手,PP助手,豌豆荚,搜狗手机助手,酷派应用商店,安智市场,2345手机助手,乐商店,安卓市场"
21,0.028411099999999998,0.21842070000000002,0.5626951,0.159397,0.0287589,0.0023171,美团,0.5504844,0.4495156,0.0181112,0.0262404,0.0775418,0.0535209,0.0267361,0.0111611,0.07127289999999999,0.0339965,0.0170118,0.0790211,0.0064793,0.0786251,0.068737,0.07732,0.05934009999999999,0.0781676,0.0707773,0.0760223,0.0699175,网络购物--团购,"拼多多,百度糯米,聚划算,青团生活,百度糯米商家,拉手团购,拼好货,团800"
22,0.0317214,0.21506710000000004,0.559998,0.16073220000000002,0.0298591,0.0026224,拼多多,0.5584758000000001,0.44152420000000003,0.0187113,0.0239605,0.0816501,0.05643480000000001,0.026385500000000003,0.0076828999999999995,0.0699825,0.027859699999999998,0.0143539,0.0821003,0.0060076999999999995,0.082447,0.0706922,0.08154349999999999,0.0612491,0.0806764,0.0687573,0.0731446,0.0663606,网络购物--团购,"美团,百度糯米,聚划算,青团生活,百度糯米商家,拉手团购,拼好货,团800"
23,0.034861300000000005,0.2208388,0.5402560000000001,0.1662545,0.034764300000000005,0.0030249,腾讯手机管家,0.4660285,0.5339715,0.0137834,0.0233628,0.08469539999999999,0.052978899999999995,0.022796200000000003,0.0078363,0.0689802,0.0272753,0.014522799999999997,0.0840845,0.0046614,0.0852442,0.0754686,0.0852678,0.0644735,0.0767422,0.0649088,0.0761446,0.06677310000000002,移动工具--实用工具,"手机百度,搜狗输入法,QQ浏览器,WiFi万能钥匙,UC浏览器,360卫士,讯飞输入法,百度输入法,腾讯WiFi管家,QQ同步助手"
24,0.032857800000000006,0.22285229999999998,0.5388177,0.17027920000000002,0.0328439,0.0023491,360卫士,0.41680159999999994,0.5831984,0.0138035,0.022974400000000002,0.08396260000000001,0.0512099,0.022087,0.009662,0.06933819999999999,0.03184,0.017881499999999998,0.08262639999999999,0.004696100000000001,0.084022,0.0745605,0.0848503,0.06476090000000001,0.07413430000000001,0.0638723,0.07546599999999999,0.0682522,移动工具--实用工具,"搜狗输入法,QQ浏览器,WiFi万能钥匙,UC浏览器,腾讯手机管家,讯飞输入法,百度输入法,腾讯WiFi管家,QQ同步助手,360清理大师"
25,0.031578300000000004,0.22587800000000002,0.5403828,0.1671029,0.032066000000000004,0.0029921,360手机助手,0.4179648,0.5820352,0.0157173,0.023468,0.08169639999999999,0.051988599999999996,0.0228002,0.0106,0.0699266,0.034353800000000004,0.0204972,0.081424,0.0051681,0.0819436,0.07188860000000001,0.08242239999999999,0.0637197,0.0736691,0.06490169999999999,0.07472619999999999,0.06908860000000001,应用分发--应用商店,"应用宝,百度手机助手,PP助手,豌豆荚,搜狗手机助手,酷派应用商店,安智市场,2345手机助手,乐商店,安卓市场"
26,0.0320787,0.22382129999999997,0.5487905,0.1628562,0.030137900000000002,0.0023154,全民K歌,0.5292754,0.4707246,0.014972999999999998,0.0224274,0.0785939,0.054789,0.0628332,0.0073137,0.0674965,0.029820799999999998,0.0136201,0.0794974,0.006295,0.0798066,0.06709,0.0782705,0.0585984,0.0745314,0.0678909,0.07140319999999999,0.0647491,音乐音频--音乐娱乐,"唱吧,酷狗直播,爱唱,天籁K歌,酷我K歌,echo回声,好唱,K歌达人,演唱汇K歌神器,咪咕爱唱"
27,0.0330207,0.21841129999999997,0.5446246,0.1670704,0.033828199999999996,0.0030449,酷我音乐,0.4720754,0.5279246,0.0147109,0.0229603,0.0829976,0.0509221,0.0239008,0.008454600000000001,0.06710880000000001,0.028556799999999997,0.0165108,0.0842133,0.005285100000000001,0.0856599,0.07433060000000001,0.08466130000000001,0.0649341,0.0770029,0.06498709999999999,0.0747857,0.0680173,音乐音频--综合音乐平台,"酷狗音乐,QQ音乐,网易云音乐,虾米音乐,咪咕音乐,爱音乐,百度音乐,爱听4G,5sing原创音乐,Y2002音乐"
28,0.0272295,0.2206556,0.5326930000000001,0.1702503,0.0420338,0.0071378,OPPO软件商店,0.3787452,0.6212548000000001,0.0166188,0.0226688,0.0865852,0.05432080000000001,0.0269698,0.0106573,0.0635081,0.0280519,0.014556799999999998,0.0838086,0.009092,0.0866805,0.06825139999999999,0.08715,0.06797919999999999,0.07116410000000001,0.06827860000000001,0.06757769999999999,0.0660805,应用分发--厂商商店,"华为应用市场,小米应用商店,VIVO应用商店,魅族应用中心"
29,0.033277,0.2190592,0.5426546999999999,0.1688886,0.0333535,0.0027670000000000004,百度手机助手,0.43992700000000007,0.5600729999999999,0.0143002,0.0248547,0.08343539999999999,0.0531168,0.0251156,0.0081268,0.0694956,0.0285309,0.016259700000000002,0.0827924,0.0048792,0.0837288,0.0739516,0.0838264,0.06287319999999999,0.0748806,0.0660386,0.0755429,0.06825039999999999,应用分发--应用商店,"应用宝,360手机助手,PP助手,豌豆荚,搜狗手机助手,酷派应用商店,安智市场,2345手机助手,乐商店,安卓市场"
30,0.0295447,0.2269702,0.5495763000000001,0.1617772,0.0289637,0.003168,WPS Office,0.5001563,0.4998437,0.0150364,0.024309900000000002,0.0783388,0.055876300000000004,0.0244681,0.0100445,0.0694322,0.0318197,0.019545,0.07888339999999999,0.0061328,0.07889349999999999,0.06813939999999999,0.0781007,0.063238,0.0741941,0.0723863,0.0748732,0.0762877,移动工具--办公工具,"QQ邮箱,网易邮箱,天眼查,139邮箱,微云,扫描全能王,CAD快速看图,云之家,企查查,千牛"
31,0.033363199999999996,0.2340103,0.5325472,0.1648421,0.032656700000000004,0.0025805,绝地求生-刺激战场,0.4923332,0.5076668,0.0124721,0.0233751,0.08191720000000001,0.0588033,0.028536900000000004,0.007351300000000001,0.06886,0.028988299999999998,0.0133338,0.0835827,0.005464,0.083915,0.0670951,0.08189049999999999,0.0634957,0.0770029,0.0725561,0.07377260000000001,0.06758760000000001,手机游戏--射击游戏,"穿越火线-枪战王者,绝地求生-全军出击,荒野行动,绝地求生-刺激战场(国际服),终结者2-审判日,魂斗罗-归来,光荣使命-使命行动,狙击行动3D-代号猎鹰,火线精英,全民突击"
32,0.03863,0.22747060000000002,0.5233041,0.1718552,0.0354047,0.0033354,讯飞输入法,0.44390029999999997,0.5560997,0.011721299999999999,0.0198351,0.0881845,0.051281600000000004,0.023324900000000003,0.0069397999999999994,0.06528060000000001,0.025147299999999997,0.0142126,0.0869932,0.005130600000000001,0.0894178,0.073964,0.08980930000000001,0.0665804,0.0747556,0.0631456,0.074961,0.0693148,移动工具--实用工具,"QQ浏览器,WiFi万能钥匙,UC浏览器,腾讯手机管家,360卫士,百度输入法,腾讯WiFi管家,QQ同步助手,360清理大师,天气通"
33,0.0332565,0.23160509999999998,0.5342892,0.16486800000000001,0.0330761,0.0029051,王者荣耀,0.4782304,0.5217696,0.0113988,0.024540700000000002,0.08266380000000001,0.058029,0.0255138,0.0068021999999999996,0.0694052,0.025775700000000002,0.0119266,0.0837419,0.0047663,0.0846047,0.06841939999999999,0.0829931,0.06583989999999999,0.0772717,0.0734837,0.0741021,0.06872160000000001,手机游戏--策略游戏,"部落冲突,玩吧,英魂之刃,海岛奇兵,皇室战争,保卫萝卜,保卫萝卜3,决战！平安京,保卫萝卜-每日一战,乱世王者"
34,0.0316375,0.2180625,0.5593315999999999,0.1582816,0.030081200000000002,0.0026055999999999996,开心消消乐,0.5734732,0.4265268,0.017931400000000004,0.0256108,0.081695,0.056094200000000004,0.0228539,0.0066399,0.07068939999999999,0.0272015,0.0127495,0.08172339999999999,0.0054199,0.08280449999999999,0.0714665,0.0820008,0.064631,0.0776763,0.0698478,0.075074,0.0678902,手机游戏--休闲游戏,"迷你世界,贪吃蛇大作战,天天爱消除,球球大作战,宾果消消乐,钢琴块2,我的汤姆猫,消消乐海滨假日,QQ游戏,会说话的汤姆猫"
35,0.034388800000000004,0.23421140000000001,0.5142719,0.1670502,0.034125499999999996,0.0159521,百度输入法,0.4266653,0.5733347,0.0104913,0.0206916,0.0809485,0.06513150000000001,0.015112299999999999,0.0080004,0.06977380000000001,0.0231388,0.0397905,0.0808377,0.0033884999999999996,0.0818719,0.0709862,0.082039,0.0725128,0.0761179,0.0632573,0.0708797,0.06503049999999999,移动工具--实用工具,"WiFi万能钥匙,UC浏览器,腾讯手机管家,360卫士,讯飞输入法,腾讯WiFi管家,QQ同步助手,360清理大师,天气通,猎豹清理大师"
36,0.029531099999999998,0.2238116,0.5654946,0.1516631,0.027560700000000004,0.0019389,美图秀秀,0.5956744,0.4043256,0.0210991,0.0223863,0.0769383,0.0576794,0.030472100000000002,0.011735700000000002,0.07038380000000001,0.0389185,0.0164602,0.07960360000000001,0.0091799,0.07797660000000001,0.0637268,0.07669680000000001,0.06012290000000001,0.07502,0.0710301,0.0722308,0.0683389,图片摄影--图片编辑美化,"天天P图,PicsArt,美篇,MIX滤镜大师,装B神器,易企秀,nice,VSCO Cam,指划修图,Wecut"
37,0.0322811,0.2504591,0.5156899,0.1643582,0.03382519999999999,0.0033865,网易云音乐,0.49537250000000005,0.5046275,0.0082588,0.0193295,0.0790918,0.060153899999999996,0.0296027,0.0105109,0.0692061,0.0383847,0.0147613,0.0809467,0.006963,0.0812947,0.0630974,0.0790979,0.06775039999999999,0.07574739999999999,0.073348,0.0720393,0.07041549999999999,音乐音频--综合音乐平台,"酷狗音乐,QQ音乐,酷我音乐,虾米音乐,咪咕音乐,爱音乐,百度音乐,爱听4G,5sing原创音乐,Y2002音乐"
38,0.0303122,0.2330631,0.556029,0.1501164,0.028535400000000006,0.0019439,芒果TV,0.6303655,0.3696345,0.017637700000000003,0.023071400000000002,0.07709819999999999,0.061796199999999996,0.0273154,0.0093961,0.0700563,0.033637,0.0122016,0.0797367,0.0082812,0.0794108,0.0651871,0.077436,0.06643260000000001,0.07616619999999999,0.07324839999999999,0.0726711,0.06922,移动视频--电视视频,"央视影音,云图TV电视直播,手机电视,手机电视高清直播,电视家直播,中国蓝TV,CIBN高清影视,云视听泰捷,HDP直播,魔力视频"
39,0.0351264,0.221365,0.5350461,0.1709701,0.0338515,0.0036409999999999997,西瓜视频,0.46928159999999997,0.5307184,0.0125619,0.023122900000000002,0.0862113,0.0548563,0.024730900000000004,0.0068893999999999995,0.06485319999999999,0.0225151,0.0159393,0.08450319999999999,0.0045793,0.0879919,0.0789552,0.08695739999999999,0.065052,0.0755281,0.06617510000000001,0.0744587,0.0641188,移动视频--短视频,"快手,抖音短视频,火山直播,波波视频,腾讯微视,美拍,VUE,秒拍,快视频,开眼"
40,0.0367853,0.2256147,0.530907,0.1667759,0.03723730000000001,0.0026798,腾讯WiFi管家,0.43148329999999996,0.5685167,0.011503600000000001,0.0243638,0.0853682,0.0534284,0.0211374,0.0070142,0.0680659,0.023415400000000003,0.013218299999999999,0.0846767,0.0044028999999999995,0.0864716,0.07832080000000001,0.0866422,0.0657756,0.0760779,0.0663561,0.07656189999999999,0.067199,移动工具--实用工具,"UC浏览器,腾讯手机管家,360卫士,讯飞输入法,百度输入法,QQ同步助手,360清理大师,天气通,猎豹清理大师,360浏览器"
41,0.0411383,0.22656379999999998,0.5213856,0.17189839999999998,0.034901800000000004,0.0041122,新浪新闻,0.4367103,0.5632897,0.0115934,0.026320499999999997,0.0813846,0.0557486,0.02396,0.0117513,0.0649242,0.0295389,0.017756,0.0805738,0.0052071,0.08289969999999999,0.0815934,0.0824478,0.0695931,0.07246230000000001,0.0643183,0.073446,0.0644809,新闻资讯--综合新闻,"今日头条,腾讯新闻,今日头条(极速版),网易新闻,趣头条,搜狐新闻,凤凰新闻,一点资讯,快报,即刻"
42,0.028947900000000006,0.21992089999999997,0.5417184,0.1763544,0.0315745,0.001484,墨迹天气,0.47032060000000003,0.5296794,0.0162825,0.0270478,0.0801086,0.049157099999999995,0.0251363,0.010562299999999998,0.0693687,0.034884399999999996,0.0185246,0.0818029,0.0055401,0.08060930000000001,0.0724808,0.0807784,0.0642688,0.0738,0.0642578,0.0747646,0.07062510000000001,移动工具--生活工具,"中国移动手机营业厅,联通手机营业厅,浙江移动手机营业厅,电信营业厅,江苏移动掌上营业厅,广东移动手机营业厅,河南移动手机营业厅,四川移动掌上营业厅,安徽移动,小米生活"
43,0.028992200000000003,0.22069009999999997,0.5469156999999999,0.1687269,0.0321115,0.0025636,陌陌,0.393544,0.606456,0.0119116,0.03484930000000001,0.07921489999999999,0.047169699999999995,0.029914999999999997,0.0093998,0.0716025,0.026692,0.015874799999999998,0.07968120000000001,0.0048066,0.0807197,0.07124119999999999,0.07924110000000001,0.05980980000000001,0.0753993,0.0783047,0.0756135,0.0685533,通讯社交--匿名社交,"探探,Blued,富聊,附近约,热拉,语玩约会交友聊天室,遇见,美丽约,Aloha,假装情侣"
44,0.0274664,0.2080594,0.5800368,0.155184,0.027291700000000002,0.0019617999999999997,携程旅行,0.5093059,0.49069409999999997,0.015558700000000002,0.0311711,0.07663939999999998,0.053719100000000006,0.026562099999999998,0.0115606,0.0715719,0.031348,0.0163821,0.0779683,0.0059338,0.0775772,0.0708802,0.0766788,0.0605158,0.0759904,0.0720344,0.0769802,0.07092799999999999,旅游服务--综合预定,"去哪儿旅行,飞猪,途牛旅游,同程旅游,116114,艺龙旅行,驴妈妈旅游,携程企业商旅,114生活助手,春秋旅游"
45,0.0331985,0.2510868,0.5074563,0.16786199999999998,0.036034500000000004,0.0043618,哔哩哔哩动画,0.47217829999999994,0.5278217,0.006144,0.0202848,0.079299,0.0626018,0.024751099999999998,0.008846799999999998,0.0700469,0.032443900000000005,0.0135566,0.08021139999999999,0.0057815,0.0812522,0.0652205,0.08007339999999999,0.0734036,0.07550319999999999,0.0750655,0.07250210000000001,0.07301160000000001,移动视频--垂直在线视频,"咪咕影院,爱奇艺动画屋,1905电影网,AcFun,爱动漫,爱拍原创,Twitch,TED,福音影视网,爱奇艺VR"
46,0.0338769,0.21818649999999998,0.5445916999999999,0.1675534,0.032233,0.0035586,火山直播,0.5026210999999999,0.49737890000000007,0.015961600000000003,0.0248127,0.0840323,0.055656399999999995,0.026010900000000003,0.0072715,0.06586389999999999,0.024281099999999996,0.01662,0.08298480000000001,0.0052027,0.0856161,0.0764643,0.0844003,0.064457,0.0756315,0.06695069999999999,0.07365060000000001,0.06413139999999999,移动视频--短视频,"快手,抖音短视频,西瓜视频,波波视频,腾讯微视,美拍,VUE,秒拍,快视频,开眼"
47,0.029712,0.2147018,0.5561439,0.1645831,0.0326321,0.0022271,QQ同步助手,0.4322103,0.5677897,0.015603200000000001,0.029363,0.08070160000000001,0.048981699999999996,0.0236951,0.0112678,0.07189780000000001,0.034125,0.020066499999999998,0.08052519999999999,0.0048744,0.0805099,0.0723146,0.0808865,0.059887699999999995,0.0741036,0.06546759999999999,0.0760408,0.069688,移动工具--实用工具,"腾讯手机管家,360卫士,讯飞输入法,百度输入法,腾讯WiFi管家,360清理大师,天气通,猎豹清理大师,360浏览器,百度网盘"
48,0.0327202,0.21154589999999998,0.5710208000000001,0.1543951,0.0282743,0.0020437000000000003,美颜相机,0.5862,0.4138,0.0235386,0.023056,0.0792433,0.0562045,0.0318257,0.0091449,0.0685435,0.0336375,0.0157441,0.08076180000000001,0.009169799999999999,0.0798567,0.0672322,0.0789642,0.0593669,0.0748419,0.0696789,0.0720968,0.0670926,图片摄影--照相机,"Faceu激萌,B612咔叽,无他,水印相机,潮自拍,黄油相机,相机360,美妆相机,poco美人相机,画中画相机"
49,0.0359682,0.22857329999999998,0.5283866,0.1706711,0.0337777,0.0026230999999999997,360清理大师,0.40071,0.59929,0.0121586,0.022085499999999997,0.08563079999999999,0.052198800000000004,0.0219465,0.009453200000000002,0.067593,0.0289142,0.017065200000000003,0.0839347,0.0047277000000000005,0.086012,0.0779148,0.0866579,0.0662311,0.0740235,0.0624072,0.0744092,0.066636,移动工具--实用工具,"360卫士,讯飞输入法,百度输入法,腾讯WiFi管家,QQ同步助手,天气通,猎豹清理大师,360浏览器,百度网盘,MIUI天气"
